BHK,sector,price,SuperArea,floor,Furnishing,facing,Car_Parking,Bathroom,Balcony,overlooking,city
2,others,1.25,770.0,2,Unfurnished,South,not sure,2,2,Main Road,Mumbai
4,Borivali,5.98,1850.0,10+,Unfurnished,East,not sure,4,1,Garden/Park,Mumbai
3,others,2.55,1200.0,10+,Unfurnished,East,available,2,1,"Garden/Park, Main Road",Mumbai
3,others,2.8,1060.0,10+,Semi-Furnished,East,available,2,1,"Garden/Park, Main Road",Mumbai
1,others,2.0,500.0,3,Semi-Furnished,West,not sure,2,1,Main Road,Mumbai
2,Kandivali,1.5,800.0,10+,Semi-Furnished,East,available,2,1,"Garden/Park, Main Road, Pool",Mumbai
3,Borivali,2.25,1000.0,5,Unfurnished,East,available,3,1,Main Road,Mumbai
2,Chembur,1.85,910.0,10,Unfurnished,East,available,2,1,Main Road,Mumbai
1,Borivali,0.97,550.0,4,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road",Mumbai
2,Kandivali,1.45,850.0,10,Unfurnished,East,available,2,1,Garden/Park,Mumbai
1,Powai,1.65,625.0,10+,Semi-Furnished,East,available,2,1,Main Road,Mumbai
1,others,0.42,400.0,3,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
2,Vile Parle,3.1,675.0,10,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
3,others,5.51,1007.0,10+,Unfurnished,East,available,4,1,Main Road,Mumbai
2,Kandivali,2.1,1030.0,5,Unfurnished,East,not sure,2,2,Garden/Park,Mumbai
3,others,6.21,2136.0,10+,Unfurnished,East,available,3,1,Main Road,Mumbai
4,others,27.0,3500.0,10+,Semi-Furnished,South - East,available,4+,1,Main Road,Mumbai
2,others,1.67,1000.0,10+,Unfurnished,South - East,available,2,1,Garden/Park,Mumbai
2,Andheri,3.3,1350.0,9,Semi-Furnished,East,available,2,3,Garden/Park,Mumbai
4,Malad,6.5,2420.0,10+,Semi-Furnished,East,not sure,4,4+,"Garden/Park, Main Road, Pool",Mumbai
3,Andheri,4.25,1450.0,10+,Furnished,East,available,3,2,"Garden/Park, Main Road, Pool",Mumbai
2,Mira Road,0.931,980.0,2,Unfurnished,North,not sure,2,4,Garden/Park,Mumbai
2,others,3.29,672.0,10+,Unfurnished,East,available,2,1,Garden/Park,Mumbai
2,others,2.3,1200.0,10+,Unfurnished,North,available,2,1,"Garden/Park, Main Road, Pool",Mumbai
4,Powai,8.5,3500.0,10+,Semi-Furnished,East,not sure,4+,3,"Garden/Park, Main Road",Mumbai
1,others,2.0,650.0,10+,Unfurnished,East,not sure,2,1,"Garden/Park, Pool",Mumbai
3,Wadala,3.86,963.0,10,Semi-Furnished,East,available,3,3,"Garden/Park, Main Road, Pool",Mumbai
3,others,2.65,1600.0,10,Unfurnished,North,not sure,3,1,Garden/Park,Mumbai
4+,Bandra,22.0,2950.0,10+,Semi-Furnished,East,not sure,4+,1,"Garden/Park, Main Road",Mumbai
4,Prabhadevi,14.0,2150.0,10+,Semi-Furnished,North - East,available,4,1,Main Road,Mumbai
1,others,0.68,650.0,10+,Unfurnished,East,not sure,2,3,"Garden/Park, Main Road, Pool",Mumbai
1,Prabhadevi,0.8200000000000001,250.0,2,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
2,Andheri,3.0,1100.0,1,Furnished,East,not sure,2,1,Main Road,Mumbai
2,Mulund,1.75,810.0,10+,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road, Pool",Mumbai
3,Mulund,2.78,1175.0,10+,Unfurnished,East,available,3,3,"Garden/Park, Main Road",Mumbai
2,others,2.62,624.0,10,Unfurnished,East,available,2,1,"Garden/Park, Main Road",Mumbai
1,others,0.5,350.0,10,Semi-Furnished,West,not sure,1,1,Main Road,Mumbai
1,Ghatkopar,1.0,650.0,4,Semi-Furnished,East,not sure,2,3,Garden/Park,Mumbai
2,others,1.1,580.0,7,Furnished,East,not sure,2,1,Main Road,Mumbai
2,Andheri,2.8,850.0,9,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road, Pool",Mumbai
2,others,1.18,1050.0,10+,Unfurnished,North,available,2,4,"Garden/Park, Main Road, Pool",Mumbai
2,Mira Road,0.72,900.0,10+,Unfurnished,East,not sure,2,3,"Garden/Park, Main Road",Mumbai
3,others,5.0,1200.0,4,Furnished,East,available,3,1,Main Road,Mumbai
2,others,0.74,700.0,2,Unfurnished,East,not sure,1,2,Main Road,Mumbai
3,others,7.9,1300.0,6,Semi-Furnished,East,not sure,3,1,Main Road,Mumbai
1,others,0.9,450.0,8,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
1,others,0.5700000000000001,480.0,10+,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road",Mumbai
2,Andheri,1.9,1050.0,8,Unfurnished,East,available,2,1,Garden/Park,Mumbai
2,others,1.47,800.0,4,Furnished,North - East,not sure,2,1,Main Road,Mumbai
2,others,1.45,850.0,4,Semi-Furnished,South -West,available,2,1,Main Road,Mumbai
3,others,4.49,1100.0,10+,Semi-Furnished,East,available,3,2,Garden/Park,Mumbai
3,Andheri,2.51,975.0,1,Furnished,East,available,2,2,Main Road,Mumbai
2,Mulund,1.75,1056.0,10+,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road",Mumbai
2,others,2.48,1250.0,10+,Semi-Furnished,East,available,2,2,Garden/Park,Mumbai
1,Ghatkopar,1.0,410.0,10+,Semi-Furnished,East,not sure,2,2,"Garden/Park, Main Road",Mumbai
3,Kandivali,1.85,1000.0,10+,Semi-Furnished,South,available,3,1,Main Road,Mumbai
3,Goregaon,5.2,1876.0,10+,Furnished,East,available,3,1,"Garden/Park, Main Road",Mumbai
1,others,0.75,300.0,0,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.87,460.0,1,Furnished,North,available,1,1,Main Road,Mumbai
2,Andheri,2.9,1118.0,9,Unfurnished,East,available,2,4,"Main Road, Pool",Mumbai
2,Virar,0.395,930.0,10,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road",Mumbai
2,Malad,0.88,800.0,2,Unfurnished,North,not sure,2,1,Garden/Park,Mumbai
2,Borivali,1.85,800.0,5,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
1,others,1.0,540.0,8,Semi-Furnished,North,not sure,1,1,"Garden/Park, Main Road, Pool",Mumbai
1,Virar,0.24,550.0,1,Unfurnished,East,available,1,3,Main Road,Mumbai
1,Ghatkopar,1.0,457.0,10,Semi-Furnished,East,not sure,2,1,"Garden/Park, Main Road",Mumbai
2,Bandra,2.7,918.0,1,Unfurnished,East,not sure,2,1,Garden/Park,Mumbai
4,Santacruz,10.0,2400.0,6,Semi-Furnished,East,available,4,4,Main Road,Mumbai
1,others,1.09,550.0,9,Unfurnished,East,not sure,2,1,Garden/Park,Mumbai
4+,others,12.0,2400.0,9,Semi-Furnished,West,available,4,1,Main Road,Mumbai
2,Malad,1.8,960.0,4,Unfurnished,West,not sure,2,1,Garden/Park,Mumbai
2,others,0.59,580.0,1,Unfurnished,East,not sure,2,4,"Garden/Park, Main Road, Pool",Mumbai
3,Virar,0.8250000000000001,915.0,10,Unfurnished,East,available,3,2,Garden/Park,Mumbai
2,Malad,2.3,1150.0,9,Unfurnished,East,not sure,2,1,Garden/Park,Mumbai
1,others,0.75,557.0,10,Unfurnished,East,not sure,1,3,Main Road,Mumbai
1,Ghatkopar,0.9,490.0,8,Unfurnished,North - West,available,2,1,Garden/Park,Mumbai
3,others,10.44,1335.0,10+,Semi-Furnished,East,available,4,1,"Garden/Park, Main Road",Mumbai
2,Bandra,4.25,1000.0,7,Semi-Furnished,East,not sure,2,2,Main Road,Mumbai
2,others,0.58,815.0,3,Semi-Furnished,East,not sure,2,1,Garden/Park,Mumbai
1,Bhandup,1.1,625.0,10+,Semi-Furnished,East,not sure,2,2,Main Road,Mumbai
2,Bhandup,1.4,540.0,9,Unfurnished,East,not sure,2,1,Main Road,Mumbai
2,Virar,0.8,950.0,8,Semi-Furnished,East,available,2,2,"Garden/Park, Main Road, Pool",Mumbai
1,others,1.15,555.0,4,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.35,220.0,0,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,Borivali,1.25,500.0,5,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,Malad,0.27,300.0,0,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
1,Virar,0.15,300.0,0,Unfurnished,East,not sure,1,1,Garden/Park,Mumbai
2,Kandivali,2.25,1300.0,10+,Unfurnished,North - East,not sure,2,1,"Garden/Park, Main Road",Mumbai
2,others,1.0,580.0,2,Unfurnished,East,not sure,1,1,Main Road,Mumbai
2,Santacruz,4.0,900.0,0,Furnished,South,available,3,1,Main Road,Mumbai
1,others,1.7,500.0,1,Unfurnished,East,not sure,1,1,Main Road,Mumbai
2,Bhandup,1.1,547.0,3,Semi-Furnished,East,not sure,2,1,Garden/Park,Mumbai
3,Andheri,2.76,1063.0,10+,Unfurnished,East,available,3,1,Main Road,Mumbai
1,Vile Parle,1.99,460.0,10+,Unfurnished,East,available,1,1,Main Road,Mumbai
4,Bandra,22.0,3386.0,10+,Unfurnished,East,available,4,1,Main Road,Mumbai
4,others,20.6,3571.0,10+,Unfurnished,East,not sure,4,1,Main Road,Mumbai
2,others,1.35,1788.0,10+,Unfurnished,East,available,2,1,Main Road,Mumbai
2,Mulund,1.49,577.0,10+,Unfurnished,East,available,2,1,Main Road,Mumbai
1,Virar,0.16,650.0,2,Semi-Furnished,North,available,2,1,Main Road,Mumbai
1,others,0.8890000000000001,428.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
1,Malad,0.547,252.0,10+,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
1,Ghatkopar,0.95,652.0,4,Furnished,East,not sure,1,1,Main Road,Mumbai
2,Goregaon,1.71,578.0,8,Unfurnished,East,available,2,1,Main Road,Mumbai
1,Andheri,1.0,442.0,10,Furnished,East,available,1,1,"Main Road, Pool",Mumbai
2,others,0.45,900.0,7,Unfurnished,East,available,2,4,"Garden/Park, Main Road",Mumbai
1,Kandivali,0.7000000000000001,350.0,3,Furnished,North - East,not sure,1,1,Garden/Park,Mumbai
2,Malad,1.1,756.0,2,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
1,others,1.1,590.0,4,Unfurnished,East,not sure,1,1,Garden/Park,Mumbai
1,others,0.47,700.0,10,Unfurnished,East,available,2,1,"Garden/Park, Main Road",Mumbai
1,others,0.65,650.0,1,Semi-Furnished,West,available,2,1,Main Road,Mumbai
1,Virar,0.42,750.0,4,Semi-Furnished,East,available,2,1,Main Road,Mumbai
1,Kanjurmarg,1.15,421.0,4,Furnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.46,240.0,2,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
1,Ghatkopar,1.1,500.0,1,Unfurnished,East,not sure,2,1,Main Road,Mumbai
2,Mulund,2.0,850.0,5,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
2,others,3.51,870.0,3,Furnished,East,not sure,2,1,Main Road,Mumbai
2,Bandra,7.5,1500.0,3,Furnished,East,not sure,2,1,Main Road,Mumbai
3,Mulund,2.4,1020.0,10,Semi-Furnished,East,not sure,3,1,Main Road,Mumbai
1,others,0.85,330.0,2,Furnished,East,not sure,1,1,Main Road,Mumbai
1,others,1.0,450.0,2,Furnished,West,not sure,1,1,Garden/Park,Mumbai
3,Borivali,2.35,790.0,5,Furnished,East,not sure,3,1,Main Road,Mumbai
1,others,0.21,230.0,0,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,Bhandup,0.72,550.0,2,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.6,350.0,2,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.23,350.0,3,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.95,520.0,6,Furnished,West,not sure,2,1,Main Road,Mumbai
3,Bhandup,1.92,815.0,10+,Unfurnished,West,not sure,3,1,Main Road,Mumbai
3,others,0.75,1175.0,2,Furnished,East,available,2,3,"Garden/Park, Main Road",Mumbai
2,others,2.35,1200.0,6,Furnished,North,not sure,2,1,Main Road,Mumbai
2,others,1.85,896.0,6,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
2,others,2.8,950.0,1,Semi-Furnished,North - West,not sure,2,1,Main Road,Mumbai
1,Goregaon,1.1,481.0,1,Furnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.7000000000000001,585.0,3,Furnished,East,not sure,1,1,"Garden/Park, Main Road",Mumbai
2,Santacruz,2.0,850.0,3,Furnished,North - West,not sure,2,1,Main Road,Mumbai
2,Andheri,4.5,1260.0,1,Furnished,East,available,2,1,Main Road,Mumbai
2,others,0.54,750.0,3,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
1,Malad,0.95,500.0,7,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
1,Borivali,1.35,803.0,7,Unfurnished,East,not sure,2,3,Main Road,Mumbai
1,Vile Parle,0.75,325.0,3,Unfurnished,North,not sure,1,1,Main Road,Mumbai
1,others,1.65,415.0,10+,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
1,others,1.3,320.0,5,Furnished,East,not sure,1,1,Main Road,Mumbai
3,Mulund,2.75,1225.0,7,Semi-Furnished,South - East,not sure,3,1,"Garden/Park, Main Road, Pool",Mumbai
2,Mulund,3.01,780.0,1,Unfurnished,East,not sure,2,1,Garden/Park,Mumbai
2,Chembur,1.5,617.0,3,Unfurnished,East,not sure,2,1,Main Road,Mumbai
2,others,0.42,725.0,0,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
1,others,0.2,275.0,2,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
1,others,1.65,800.0,5,Furnished,South - East,available,2,1,Main Road,Mumbai
4,Vile Parle,4.5,1200.0,9,Semi-Furnished,East,not sure,3,1,Main Road,Mumbai
4,others,9.75,1950.0,5,Unfurnished,West,available,4+,4,Main Road,Mumbai
2,others,4.1,890.0,10+,Unfurnished,North - East,not sure,2,3,Main Road,Mumbai
1,others,0.8,384.0,10+,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road",Mumbai
1,others,0.1,295.0,4,Unfurnished,East,not sure,1,1,Main Road,Mumbai
2,Kandivali,1.85,782.0,3,Unfurnished,East,not sure,2,1,Pool,Mumbai
1,others,0.24,200.0,0,Unfurnished,West,not sure,1,1,Main Road,Mumbai
2,others,3.65,1400.0,10+,Semi-Furnished,North - East,available,2,1,Main Road,Mumbai
2,others,3.5,1000.0,3,Furnished,East,available,2,1,"Garden/Park, Main Road",Mumbai
2,others,0.9,1200.0,2,Furnished,East,not sure,2,1,Main Road,Mumbai
4,others,3.5,1400.0,3,Unfurnished,East,available,3,1,Main Road,Mumbai
4+,others,29.0,2750.0,1,Semi-Furnished,East,available,4+,1,"Garden/Park, Main Road, Pool",Mumbai
1,Andheri,1.1,502.0,2,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,others,2.35,675.0,6,Furnished,East,not sure,1,2,Main Road,Mumbai
1,Kandivali,0.73,334.0,10+,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
2,others,0.4,900.0,2,Semi-Furnished,North - East,not sure,2,2,"Garden/Park, Main Road",Mumbai
1,others,0.5,450.0,3,Furnished,East,not sure,1,1,Main Road,Mumbai
2,others,2.5,1150.0,3,Furnished,East,not sure,2,1,Main Road,Mumbai
1,Borivali,0.8,325.0,1,Furnished,East,not sure,1,1,Main Road,Mumbai
2,others,1.5,950.0,2,Semi-Furnished,East,not sure,2,2,Main Road,Mumbai
1,Virar,0.175,490.0,3,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.75,366.0,1,Unfurnished,East,not sure,1,1,Main Road,Mumbai
2,others,0.95,850.0,1,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
3,others,4.5,940.0,1,Furnished,East,not sure,3,1,Main Road,Mumbai
2,others,1.2,1095.0,8,Furnished,East,available,2,4+,Main Road,Mumbai
1,Virar,0.32,350.0,2,Unfurnished,North - West,not sure,1,1,Main Road,Mumbai
2,others,0.9,750.0,1,Semi-Furnished,West,available,1,1,Garden/Park,Mumbai
2,others,0.92,720.0,2,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road",Mumbai
1,Malad,0.285,295.0,6,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
2,others,1.5,570.0,6,Unfurnished,East,not sure,2,1,Main Road,Mumbai
1,others,0.91,508.0,10+,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.8,300.0,3,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
2,Mira Road,1.0,969.0,10+,Unfurnished,East,not sure,2,1,"Garden/Park, Pool",Mumbai
2,others,0.32,572.0,5,Semi-Furnished,East,available,2,2,Main Road,Mumbai
1,others,1.21,472.0,5,Furnished,East,available,2,1,Main Road,Mumbai
2,others,1.5,800.0,6,Semi-Furnished,East,not sure,2,3,Main Road,Mumbai
1,Kanjurmarg,0.99,421.0,6,Furnished,East,not sure,1,1,Main Road,Mumbai
2,Kandivali,2.0,900.0,1,Furnished,East,not sure,2,1,Garden/Park,Mumbai
1,Virar,0.12,300.0,3,Unfurnished,South - East,not sure,1,1,Main Road,Mumbai
2,others,2.3,1120.0,5,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
2,Virar,0.5,527.0,3,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road",Mumbai
2,Mira Road,1.29,605.0,6,Unfurnished,East,not sure,2,1,Main Road,Mumbai
1,others,0.55,400.0,5,Furnished,East,available,1,2,Main Road,Mumbai
2,others,4.15,1022.0,3,Unfurnished,East,not sure,2,1,Main Road,Mumbai
1,others,0.8,500.0,4,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
2,Kandivali,1.3,602.0,10+,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road, Pool",Mumbai
1,others,1.3,600.0,7,Unfurnished,North,not sure,2,1,"Garden/Park, Main Road, Pool",Mumbai
1,others,0.315,585.0,5,Semi-Furnished,East,not sure,1,3,Main Road,Mumbai
3,others,2.85,980.0,10+,Unfurnished,East,available,3,1,Main Road,Mumbai
1,others,0.3,415.0,2,Unfurnished,East,not sure,1,1,Main Road,Mumbai
2,others,0.67,550.0,0,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
2,others,0.75,800.0,2,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
1,others,0.24,415.0,3,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,others,1.2,450.0,3,Unfurnished,East,not sure,1,1,Main Road,Mumbai
3,others,5.0,1300.0,3,Semi-Furnished,East,not sure,3,1,Main Road,Mumbai
2,others,1.4,950.0,10+,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road, Pool",Mumbai
1,Powai,1.1,475.0,1,Unfurnished,East,available,2,1,Main Road,Mumbai
2,Andheri,1.75,440.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
2,others,22.0,900.0,2,Unfurnished,East,not sure,2,1,Main Road,Mumbai
1,others,0.21,395.0,4,Unfurnished,East,not sure,1,1,Garden/Park,Mumbai
1,others,1.1,400.0,2,Unfurnished,West,not sure,1,1,Main Road,Mumbai
1,others,0.24,515.0,0,Unfurnished,East,not sure,1,1,Main Road,Mumbai
2,others,0.65,550.0,5,Unfurnished,East,not sure,2,1,Main Road,Mumbai
3,Santacruz,4.2,1800.0,1,Furnished,East,not sure,3,1,Main Road,Mumbai
4,others,1.99,1970.0,2,Semi-Furnished,East,not sure,2,3,Main Road,Mumbai
3,Malad,3.8,1600.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
1,Virar,0.305,610.0,7,Semi-Furnished,South -West,not sure,2,1,Main Road,Mumbai
1,others,0.81,500.0,1,Furnished,South,not sure,1,1,Main Road,Mumbai
1,others,1.05,440.0,5,Furnished,East,not sure,1,1,Main Road,Mumbai
2,Borivali,2.2,820.0,3,Furnished,East,not sure,2,1,Main Road,Mumbai
1,others,0.46,350.0,7,Unfurnished,South -West,not sure,1,1,Garden/Park,Mumbai
1,Malad,0.9,461.0,5,Unfurnished,East,not sure,1,1,Main Road,Mumbai
3,Malad,5.7,1833.0,10+,Semi-Furnished,East,not sure,4,4+,Main Road,Mumbai
2,Andheri,1.95,778.0,1,Furnished,East,not sure,2,1,Main Road,Mumbai
1,others,0.35,334.0,10,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,Mulund,1.05,525.0,2,Semi-Furnished,West,not sure,1,1,Main Road,Mumbai
1,others,1.65,350.0,4,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.35,550.0,0,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.4,650.0,6,Unfurnished,West,not sure,1,2,Main Road,Mumbai
1,others,0.14,460.0,5,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.49,425.0,10+,Unfurnished,North,not sure,2,3,"Garden/Park, Main Road, Pool",Mumbai
2,others,3.1,1008.0,2,Furnished,East,not sure,1,1,Main Road,Mumbai
3,Virar,0.88,1150.0,2,Semi-Furnished,East,available,3,4,"Garden/Park, Main Road, Pool",Mumbai
2,others,0.5,660.0,2,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.43,340.0,7,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
1,Virar,0.17,300.0,4,Unfurnished,East,not sure,1,1,Main Road,Mumbai
2,others,4.21,667.0,3,Unfurnished,East,not sure,2,1,Main Road,Mumbai
3,Andheri,2.8,1430.0,3,Unfurnished,East,not sure,3,1,Main Road,Mumbai
1,Virar,0.35,420.0,6,Furnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.17,220.0,2,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,Vile Parle,1.25,450.0,5,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,others,1.75,680.0,3,Semi-Furnished,West,not sure,2,1,Garden/Park,Mumbai
1,others,0.65,250.0,3,Furnished,East,not sure,1,1,Main Road,Mumbai
1,Vile Parle,1.0,500.0,2,Furnished,East,not sure,1,1,Main Road,Mumbai
2,others,0.48,826.0,8,Furnished,East,not sure,2,1,Main Road,Mumbai
1,Malad,0.9,615.0,5,Unfurnished,South - East,not sure,2,1,Main Road,Mumbai
1,others,1.6,631.0,1,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.7000000000000001,750.0,1,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,Andheri,0.55,410.0,10+,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,others,2.5,700.0,4,Unfurnished,East,available,1,1,Main Road,Mumbai
1,others,0.6900000000000001,300.0,7,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.6,368.0,0,Semi-Furnished,East,available,1,1,Main Road,Mumbai
1,others,1.55,700.0,0,Semi-Furnished,South,not sure,1,1,Main Road,Mumbai
1,Virar,0.44,650.0,5,Semi-Furnished,East,not sure,2,3,Main Road,Mumbai
1,Bandra,2.9,750.0,1,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,Bhandup,0.9,590.0,2,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
1,Mira Road,0.48,510.0,4,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,others,1.0,400.0,3,Unfurnished,North,not sure,2,2,Main Road,Mumbai
2,others,0.45,980.0,1,Semi-Furnished,East,not sure,2,2,Main Road,Mumbai
2,others,0.42,1050.0,3,Furnished,East,not sure,2,3,Main Road,Mumbai
2,others,0.41,920.0,1,Semi-Furnished,East,not sure,2,3,Main Road,Mumbai
1,others,0.54,225.0,1,Semi-Furnished,North,not sure,1,1,Main Road,Mumbai
2,others,1.05,945.0,3,Semi-Furnished,East,available,2,3,Main Road,Mumbai
2,others,1.3,880.0,5,Unfurnished,West,not sure,2,1,Main Road,Mumbai
1,Ghatkopar,1.05,430.0,0,Furnished,East,available,2,1,Main Road,Mumbai
2,others,2.0,1700.0,7,Furnished,East,not sure,2,1,Main Road,Mumbai
2,Borivali,1.75,900.0,7,Furnished,East,not sure,2,1,Main Road,Mumbai
1,others,0.48,527.0,10,Unfurnished,East,not sure,2,3,Main Road,Mumbai
2,others,0.43,720.0,3,Unfurnished,East,not sure,1,1,Main Road,Mumbai
2,others,2.2,600.0,2,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
1,Kandivali,0.9,500.0,10+,Unfurnished,North - East,available,2,1,Garden/Park,Mumbai
1,Kandivali,1.4,665.0,3,Unfurnished,East,not sure,2,2,Main Road,Mumbai
1,Mulund,1.3,410.0,4,Unfurnished,East,not sure,2,1,Main Road,Mumbai
1,Virar,0.24,500.0,4,Unfurnished,East,available,2,2,"Garden/Park, Main Road",Mumbai
1,others,0.235,200.0,0,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,others,1.35,545.0,9,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
2,Virar,0.47,700.0,3,Unfurnished,North - East,not sure,2,1,Main Road,Mumbai
2,others,0.56,600.0,0,Semi-Furnished,East,not sure,2,2,Main Road,Mumbai
1,others,0.255,365.0,4,Unfurnished,East,not sure,1,1,Main Road,Mumbai
1,others,0.61,338.0,10,Unfurnished,North,not sure,1,1,Main Road,Mumbai
2,Virar,0.5,765.0,3,Unfurnished,East,not sure,2,1,Main Road,Mumbai
1,Andheri,1.35,550.0,3,Furnished,North,available,1,1,Garden/Park,Mumbai
2,others,3.8,940.0,10+,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
1,others,0.06,200.0,1,Unfurnished,East,not sure,1,1,Main Road,Mumbai
2,others,1.28,485.0,6,Unfurnished,East,not sure,2,1,Main Road,Mumbai
1,Borivali,1.25,450.0,6,Furnished,East,not sure,2,1,Main Road,Mumbai
2,Kanjurmarg,2.0,1050.0,10+,Furnished,East,not sure,2,1,Main Road,Mumbai
1,others,0.39,650.0,2,Semi-Furnished,East,not sure,1,1,Main Road,Mumbai
1,others,1.7,665.0,4,Furnished,East,not sure,2,1,Main Road,Mumbai
2,others,1.45,600.0,4,Semi-Furnished,West,not sure,2,1,Main Road,Mumbai
2,Borivali,2.9,727.0,7,Semi-Furnished,East,not sure,2,1,Garden/Park,Mumbai
2,Malad,2.55,760.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
2,others,1.4,1000.0,5,Semi-Furnished,West,not sure,2,4,Main Road,Mumbai
2,Virar,0.65,940.0,10,Furnished,East,not sure,2,1,Garden/Park,Mumbai
2,others,4.1,1247.0,1,Unfurnished,East,not sure,2,1,Main Road,Mumbai
